,index,balance,net_worth,open_amount,price_x,step,symbol,type,amount,price_y
3029,3029,8.59862389555894,33759.381756530835,0.15417256000000124,3867.547184245836,3029,ETH/BTC,TradeType.LIMIT_BUY,0.00624151,3867.547184245836
3030,3030,2.2314637930110637,9207.566497483676,0.15581189000000123,3884.001453366849,3030,ETH/BTC,TradeType.MARKET_BUY,0.00163933,3884.001453366849
3031,3031,2.2314637930110637,9212.3410488497,0.15581189000000123,3858.0,,,,,
3032,3032,2.2314637930110637,9212.3410488497,0.15581189000000123,3858.0,,,,,
3033,3033,451.7211194486111,1743342.08051045,0.038952970000001225,3846.43,3033,ETH/BTC,TradeType.LIMIT_SELL,0.11685892,3846.43
3034,3034,340.93034415473187,1316593.1112762198,0.06763018000000123,3863.37357413358,3034,ETH/BTC,TradeType.MARKET_BUY,0.02867721,3863.37357413358
3035,3035,340.93034415473187,1315911.1153275506,0.06763018000000123,3858.0,,,,,
3036,3036,406.12935877373496,1567448.8834143833,0.05072263000000123,3856.2071156970164,3036,ETH/BTC,TradeType.MARKET_SELL,0.01690755,3856.2071156970164
3037,3037,406.12935877373496,1567448.8834143833,0.05072263000000123,3858.0,,,,,
3038,3038,406.12935877373496,1567448.8834143833,0.05072263000000123,3858.0,,,,,
3039,3039,454.70586208884123,1754856.6877210983,0.03804197000000123,3830.755127501742,3039,ETH/BTC,TradeType.MARKET_SELL,0.01268066,3830.755127501742
3040,3040,342.94625700264123,1323687.7971377326,0.06692363000000123,3869.57,3040,ETH/BTC,TradeType.LIMIT_BUY,0.02888166,3869.57
3041,3041,600.4964931672412,2318516.960118718,1.2351231148954867e-15,3848.42,3041,ETH/BTC,TradeType.LIMIT_SELL,0.06692363,3848.42
3042,3042,7.340484840887257,28915.536493143925,0.15256752000000123,3887.8262445791465,3042,ETH/BTC,TradeType.MARKET_BUY,0.15256752,3887.8262445791465
3043,3043,447.2418480260872,1725158.8829258985,0.03814188000000124,3844.43,3043,ETH/BTC,TradeType.LIMIT_SELL,0.11442564,3844.43
3044,3044,483.9625405005555,1866753.8250276025,0.028606410000001237,3850.9577896494156,3044,ETH/BTC,TradeType.MARKET_SELL,0.00953547,3850.9577896494156
3045,3045,128.16542271968729,494800.1260751139,0.12087413000000123,3856.1386125165795,3045,ETH/BTC,TradeType.LIMIT_BUY,0.09226772,3856.1386125165795
3046,3046,65.1864708685437,252214.3519066472,0.13714712000000123,3870.1524336427165,3046,ETH/BTC,TradeType.MARKET_BUY,0.01627299,3870.1524336427165
3047,3047,16.84162277294149,65670.73024213887,0.14954923000000123,3898.1147639879186,3047,ETH/BTC,TradeType.MARKET_BUY,0.01240211,3898.1147639879186
3048,3048,160.79809507004148,621596.2105906103,0.11216192000000122,3850.41,3048,ETH/BTC,TradeType.LIMIT_SELL,0.03738731,3850.41
3049,3049,376.73278426364146,1455535.3302779668,0.05608096000000122,3850.41,3049,ETH/BTC,TradeType.LIMIT_SELL,0.05608096,3850.41
3050,3050,98.94738385324143,382529.2760997652,0.12783084000000122,3871.58,3050,ETH/BTC,TradeType.LIMIT_BUY,0.07174988,3871.58
3051,3051,591.8560786403186,2285156.31963027,1.2212453270876722e-15,3855.9450504047163,3051,ETH/BTC,TradeType.LIMIT_SELL,0.12783084,3855.9450504047163
3052,3052,446.7708389563658,1725127.2432679285,0.03757359000000122,3861.3621877481714,3052,ETH/BTC,TradeType.MARKET_BUY,0.03757359,3861.3621877481714
3053,3053,518.8613780530193,2003396.2976721074,0.01878679000000122,3837.297416092865,3053,ETH/BTC,TradeType.MARKET_SELL,0.0187868,3837.297416092865
3054,3054,573.0859622108193,2212703.029357973,0.004696700000001219,3848.42,3054,ETH/BTC,TradeType.LIMIT_SELL,0.01409009,3848.42
3055,3055,431.96680831558274,1668846.3536251762,0.04105984000000122,3880.8297054444847,3055,ETH/BTC,TradeType.MARKET_BUY,0.03636314,3880.8297054444847
3056,3056,589.2751471474614,2276369.8934306437,1.2212453270876722e-15,3831.197073146867,3056,ETH/BTC,TradeType.MARKET_SELL,0.04105984,3831.197073146867
3057,3057,589.2751471474614,2276369.8934306437,1.2212453270876722e-15,3829.496684486883,,,,,
3058,3058,589.2751471474614,2276369.8934306437,1.2212453270876722e-15,3845.667050999229,,,,,
3059,3059,589.2751471474614,2276369.8934306437,1.2212453270876722e-15,3851.7306980569774,,,,,
3060,3060,589.2751471474614,2275191.3431363488,1.2212453270876722e-15,3833.969811907026,,,,,
3061,3061,589.2751471474614,2276369.8934306437,1.2212453270876722e-15,3862.0,,,,,
3062,3062,11.34926670515415,44397.12509560018,0.14963895000000121,3862.1353627668955,3062,ETH/BTC,TradeType.MARKET_BUY,0.14963895,3862.1353627668955
3063,3063,5.7762047658404425,22885.09520790995,0.1510799500000012,3867.496141092094,3063,ETH/BTC,TradeType.LIMIT_BUY,0.001441,3867.496141092094
3064,3064,5.7762047658404425,22873.240638478273,0.1510799500000012,3858.0,,,,,
3065,3065,5.7762047658404425,22896.949777341633,0.1510799500000012,3876.4335038400395,,,,,
3066,3066,587.4959550453405,2269496.87434015,1.2212453270876722e-15,3850.41,3066,ETH/BTC,TradeType.LIMIT_SELL,0.15107995,3850.41
3067,3067,6.956025418902641,27460.90059685871,0.1490327000000012,3895.386244941129,3067,ETH/BTC,TradeType.MARKET_BUY,0.1490327,3895.386244941129
3068,3068,6.956025418902641,27460.90059685871,0.1490327000000012,3864.0,,,,,
3069,3069,150.31226031356644,581388.7828572143,0.11177452000000121,3847.6445949497206,3069,ETH/BTC,TradeType.MARKET_SELL,0.03725818,3847.6445949497206
3070,3070,113.18053373766115,438364.662832691,0.12129726000000121,3899.2691783987893,3070,ETH/BTC,TradeType.MARKET_BUY,0.00952274,3899.2691783987893
3071,3071,85.29862907198559,330688.14835325617,0.12846388000000122,3890.523659085533,3071,ETH/BTC,TradeType.MARKET_BUY,0.00716662,3890.523659085533
3072,3072,580.8609416522744,2248512.705135954,1.2212453270876722e-15,3857.600382148576,3072,ETH/BTC,TradeType.MARKET_SELL,0.12846388,3857.600382148576
3073,3073,580.8609416522744,2248512.705135954,1.2212453270876722e-15,3864.5432240005207,,,,,
3074,3074,152.56083369987442,590990.0063030139,0.11034084000000122,3881.61,3074,ETH/BTC,TradeType.LIMIT_BUY,0.11034084,3881.61
3075,3075,258.35552850180966,1000414.5151186051,0.08275563000000122,3835.1962809757556,3075,ETH/BTC,TradeType.MARKET_SELL,0.02758521,3835.1962809757556
3076,3076,338.191319036197,1308702.2874240063,0.06206672000000121,3858.8688594221403,3076,ETH/BTC,TradeType.MARKET_SELL,0.02068891,3858.8688594221403
3077,3077,171.947006192197,665668.7882730901,0.10491761000000122,3879.6,3077,ETH/BTC,TradeType.LIMIT_BUY,0.04285089,3879.6
3078,3078,475.400219236197,1839424.9035440462,0.02622940000000122,3856.4,3078,ETH/BTC,TradeType.LIMIT_SELL,0.07868821,3856.4
3079,3079,5.090185240528513,20261.36836836482,0.14670157000000122,3903.88945426706,3079,ETH/BTC,TradeType.MARKET_BUY,0.12047217,3903.88945426706
3080,3080,0.07956892357105882,880.7357765435735,0.14799082000000122,3886.458264074038,3080,ETH/BTC,TradeType.MARKET_BUY,0.00128925,3886.458264074038
3081,3081,0.07956892357105882,881.1908960307155,0.14799082000000122,3872.0,,,,,
3082,3082,0.07956892357105882,881.6460155178577,0.14799082000000122,3902.493436238507,,,,,
3083,3083,0.07956892357105882,881.6460155178577,0.14799082000000122,3878.1660834808727,,,,,
3084,3084,142.90478865337107,553900.0117764262,0.11099311000000121,3860.38,3084,ETH/BTC,TradeType.LIMIT_SELL,0.03699771,3860.38
3085,3085,355.8926631428428,1379299.063313216,0.05549655000000121,3837.857238168848,3085,ETH/BTC,TradeType.MARKET_SELL,0.05549656,3837.857238168848
3086,3086,570.8017206532379,2211856.667531297,1.214306433183765e-15,3872.475991938149,3086,ETH/BTC,TradeType.LIMIT_SELL,0.05549655,3872.475991938149
3087,3087,570.8017206532379,2209573.460648684,1.214306433183765e-15,3842.249353964329,,,,,
3088,3088,148.55823689265128,575488.5590340531,0.1084299800000012,3894.158089493207,3088,ETH/BTC,TradeType.MARKET_BUY,0.10842998,3894.158089493207
3089,3089,39.16662442680699,152142.83954626988,0.1366502300000012,3876.3516434420067,3089,ETH/BTC,TradeType.MARKET_BUY,0.02822025,3876.3516434420067
3090,3090,19.895280948381476,77602.72832108145,0.1416077500000012,3887.295155324742,3090,ETH/BTC,TradeType.MARKET_BUY,0.00495752,3887.295155324742
3091,3091,19.895280948381476,77602.72832108145,0.1416077500000012,3872.0,,,,,
3092,3092,10.123071455550468,39744.182255435866,0.1441273000000012,3878.5535086944124,3092,ETH/BTC,TradeType.MARKET_BUY,0.00251955,3878.5535086944124
3093,3093,0.1707010477504678,1228.4790094420655,0.1466912800000012,3881.61,3093,ETH/BTC,TradeType.LIMIT_BUY,0.00256398,3881.61
3094,3094,567.2027638668349,2195641.8989285175,1.1934897514720433e-15,3865.479003381008,3094,ETH/BTC,TradeType.LIMIT_SELL,0.14669128,3865.479003381008
3095,3095,288.38359347483487,1116034.108655496,0.0718680200000012,3879.6,3095,ETH/BTC,TradeType.LIMIT_BUY,0.07186802,3879.6
3096,3096,357.6857037593364,1384094.4769515526,0.0539010100000012,3857.186603920269,3096,ETH/BTC,TradeType.MARKET_SELL,0.01796701,3857.186603920269
3097,3097,409.73529208677746,1585422.211923422,0.0404257600000012,3862.60650655395,3097,ETH/BTC,TradeType.MARKET_SELL,0.01347525,3862.60650655395
3098,3098,487.15591018895645,1884884.3999409126,0.0202128800000012,3830.2616006318235,3098,ETH/BTC,TradeType.MARKET_SELL,0.02021288,3830.2616006318235
3099,3099,506.64314779695644,1960260.9763913045,0.015159660000001199,3856.4,3099,ETH/BTC,TradeType.LIMIT_SELL,0.00505322,3856.4
3100,3100,506.64314779695644,1959247.6597763905,0.015159660000001199,3866.0,,,,,
3101,3101,6.401200109476804,25295.82594160785,0.14368207000000122,3892.2546479441185,3101,ETH/BTC,TradeType.MARKET_BUY,0.12852241,3892.2546479441185
3102,3102,282.934172908098,1093818.1720297188,0.07184103000000122,3849.2339865712024,3102,ETH/BTC,TradeType.MARKET_SELL,0.07184104,3849.2339865712024
3103,3103,144.11015033184856,557978.7184879221,0.10769050000000122,3872.4149220685667,3103,ETH/BTC,TradeType.LIMIT_BUY,0.03584947,3872.4149220685667
3104,3104,248.0744531408691,960112.4693231826,0.08076787000000121,3861.5953496749967,3104,ETH/BTC,TradeType.MARKET_SELL,0.02692263,3861.5953496749967
3105,3105,325.71062402601115,1260408.711937837,0.06057590000000121,3844.9032405031317,3105,ETH/BTC,TradeType.MARKET_SELL,0.02019197,3844.9032405031317
3106,3106,501.01567147995524,1937486.148201007,0.015143970000001207,3858.6308671884312,3106,ETH/BTC,TradeType.LIMIT_SELL,0.04543193,3858.6308671884312
3107,3107,515.6259298371418,1996031.929782176,0.011357980000001208,3859.032474250219,3107,ETH/BTC,TradeType.MARKET_SELL,0.00378599,3859.032474250219
3108,3108,515.6259298371418,1995000.6552065418,0.011357980000001208,3868.0,,,,,
3109,3109,515.6259298371418,1995000.6552065418,0.011357980000001208,3868.0,,,,,
3110,3110,9.766860954596552,38317.77677980487,0.1420914300000012,3869.392790311472,3110,ETH/BTC,TradeType.MARKET_BUY,0.13073345,3869.392790311472
3111,3111,556.8202079998023,2154337.384751235,1.2212453270876722e-15,3850.00944142237,3111,ETH/BTC,TradeType.MARKET_SELL,0.14209143,3850.00944142237
3112,3112,556.8202079998023,2154337.384751235,1.2212453270876722e-15,3868.0,,,,,
3113,3113,556.8202079998023,2154337.384751235,1.2212453270876722e-15,3838.4175389282004,,,,,
3114,3114,6.951957566107922,27442.917885911553,0.1411049800000012,3896.873451480553,3114,ETH/BTC,TradeType.MARKET_BUY,0.14110498,3896.873451480553
3115,3115,279.1709794572079,1080943.8996151518,0.07055249000000122,3858.39,3115,ETH/BTC,TradeType.LIMIT_SELL,0.07055249,3858.39
3116,3116,210.52039472472558,815265.8968410126,0.08822968000000121,3883.568866572252,3116,ETH/BTC,TradeType.MARKET_BUY,0.01767719,3883.568866572252
3117,3117,295.04840010744135,1142388.4434621055,0.0661722600000012,3832.1800728605494,3117,ETH/BTC,TradeType.MARKET_SELL,0.02205742,3832.1800728605494
3118,3118,549.2569493196852,2126173.650816501,1.2073675392798577e-15,3841.6180618924577,3118,ETH/BTC,TradeType.MARKET_SELL,0.06617226,3841.6180618924577
3119,3119,549.2569493196852,2126173.650816501,1.2073675392798577e-15,3870.0,,,,,
3120,3120,549.2569493196852,2123976.6230192226,1.2073675392798577e-15,3860.1132459617006,,,,,
3121,3121,549.2569493196852,2123976.6230192226,1.2073675392798577e-15,3850.870607274277,,,,,
3122,3122,9.876909999963004,38732.39156027694,0.1392603700000012,3873.176836451908,3122,ETH/BTC,TradeType.LIMIT_BUY,0.13926037,3873.176836451908
3123,3123,5.007040426787825,19884.86138704137,0.1405137800000012,3885.296569498552,3123,ETH/BTC,TradeType.MARKET_BUY,0.00125341,3885.296569498552
3124,3124,544.9532425004644,2106244.2822642946,1.1934897514720433e-15,3842.6565855226195,3124,ETH/BTC,TradeType.MARKET_SELL,0.14051378,3842.6565855226195
3125,3125,544.9532425004644,2105154.375779294,1.1934897514720433e-15,3862.0,,,,,
3126,3126,10.09719778618603,39559.831547049005,0.13824071000000118,3869.019804038032,3126,ETH/BTC,TradeType.MARKET_BUY,0.13824071,3869.019804038032
3127,3127,10.09719778618603,39518.88979306426,0.13824071000000118,3860.0,,,,,
3128,3128,5.133734503786029,20370.450622465436,0.1395220700000012,3873.59,3128,ETH/BTC,TradeType.LIMIT_BUY,0.00128136,3873.59
3129,3129,139.52273363708136,539380.4457061453,0.1046415500000012,3852.8381782523697,3129,ETH/BTC,TradeType.MARKET_SELL,0.03488052,3852.8381782523697
3130,3130,239.90622296537873,926580.8641469273,0.07848116000000119,3837.23214096951,3130,ETH/BTC,TradeType.MARKET_SELL,0.02616039,3837.23214096951
3131,3131,390.12076300999644,1507968.3746347565,0.03924058000000119,3828.0407691379105,3131,ETH/BTC,TradeType.MARKET_SELL,0.03924058,3828.0407691379105
3132,3132,7.007870584246575,27605.346769324526,0.1382554900000012,3869.2444645533674,3132,ETH/BTC,TradeType.LIMIT_BUY,0.09901491,3869.2444645533674
3133,3133,1.8542315768713058,7701.991114593859,0.13958947000000121,3863.355528100323,3133,ETH/BTC,TradeType.MARKET_BUY,0.00133398,3863.355528100323
3134,3134,1.8542315768713058,7701.991114593859,0.13958947000000121,3862.0,,,,,
3135,3135,1.8542315768713058,7690.028188312631,0.13958947000000121,3876.154273722038,,,,,
3136,3136,1.8542315768713058,7686.040546218888,0.13958947000000121,3886.80521183915,,,,,
3137,3137,270.03633234247127,1041259.0500696468,0.06979473000000122,3842.44,3137,ETH/BTC,TradeType.LIMIT_SELL,0.06979474,3842.44
3138,3138,3.46861716888867,13912.273965363604,0.13843816000000123,3883.368228737733,3138,ETH/BTC,TradeType.MARKET_BUY,0.06864343,3883.368228737733
3139,3139,136.1701973060122,525881.3622198611,0.10382862000000123,3834.2485955353213,3139,ETH/BTC,TradeType.MARKET_SELL,0.03460954,3834.2485955353213
3140,3140,435.6973556581122,1681456.2381693549,0.025957150000001233,3846.43,3140,ETH/BTC,TradeType.LIMIT_SELL,0.07787147,3846.43
3141,3141,221.5220223313122,854280.9697829286,0.08136318000000123,3865.56,3141,ETH/BTC,TradeType.LIMIT_BUY,0.05540603,3865.56
3142,3142,57.68236199237799,222841.93075567714,0.12361839000000123,3877.3836489969926,3142,ETH/BTC,TradeType.MARKET_BUY,0.04225521,3877.3836489969926
3143,3143,57.68236199237799,222841.93075567714,0.12361839000000123,3854.0,,,,,
3144,3144,15.150037215477987,58952.7711394586,0.13461556000000124,3867.57,3144,ETH/BTC,TradeType.LIMIT_BUY,0.01099717,3867.57
3145,3145,533.3257862410246,2058104.209104114,1.2490009027033011e-15,3849.30054910106,3145,ETH/BTC,TradeType.LIMIT_SELL,0.13461556,3849.30054910106
3146,3146,533.3257862410246,2058104.209104114,1.2490009027033011e-15,3837.935075713816,,,,,
3147,3147,533.3257862410246,2055970.90595915,1.2490009027033011e-15,3854.0,,,,,
3148,3148,533.3257862410246,2054904.2543866679,1.2490009027033011e-15,3819.5397717680016,,,,,
3149,3149,533.3257862410246,2054904.2543866679,1.2490009027033011e-15,3815.2269284591293,,,,,
3150,3150,533.3257862410246,2055970.90595915,1.2490009027033011e-15,3816.9785683957653,,,,,
3151,3151,7.551335148782073,29633.161883194894,0.13564216000000126,3876.1875444348752,3151,ETH/BTC,TradeType.MARKET_BUY,0.13564216,3876.1875444348752
3152,3152,7.551335148782073,29648.53583781246,0.13564216000000126,3856.0,,,,,
3153,3153,7.551335148782073,29648.53583781246,0.13564216000000126,3856.0,,,,,
3154,3154,1.955113239055314,8069.459299516351,0.13708183000000126,3887.1560216763273,3154,ETH/BTC,TradeType.MARKET_BUY,0.00143967,3887.1560216763273
3155,3155,1.955113239055314,8073.643689654462,0.13708183000000126,3868.3089731980526,,,,,
3156,3156,1.955113239055314,8073.643689654462,0.13708183000000126,3858.0,,,,,
3157,3157,265.5666528485795,1025086.1441734483,0.06854091000000126,3846.0461226596344,3157,ETH/BTC,TradeType.MARKET_SELL,0.06854092,3846.0461226596344
3158,3158,4.201562202513401,16738.56727219922,0.13601315000000125,3873.6684990162785,3158,ETH/BTC,TradeType.MARKET_BUY,0.06747224,3873.6684990162785
3159,3159,4.201562202513401,16738.56727219922,0.13601315000000125,3891.0965087053414,,,,,
3160,3160,4.201562202513401,16729.89212149419,0.13601315000000125,3856.0,,,,,
3161,3161,134.98125667671735,521016.0570222589,0.10200986000000126,3846.089436469352,3161,ETH/BTC,TradeType.MARKET_SELL,0.03400329,3846.089436469352
3162,3162,35.22292206299923,136347.39168514803,0.12774411000000124,3876.4811336533267,3162,ETH/BTC,TradeType.MARKET_BUY,0.02573425,3876.4811336533267
3163,3163,0.5159321676786135,2517.057087536417,0.13669780000000126,3876.2778134289456,3163,ETH/BTC,TradeType.MARKET_BUY,0.00895369,3876.2778134289456
3164,3164,0.5159321676786135,2517.057087536417,0.13669780000000126,3857.2111306410093,,,,,
3165,3165,0.5159321676786135,2515.75182760106,0.13669780000000126,3854.0,,,,,
3166,3166,263.59435293380363,1016419.647220413,0.06834890000000125,3849.0512761160016,3166,ETH/BTC,TradeType.MARKET_SELL,0.0683489,3849.0512761160016
3167,3167,263.59435293380363,1016419.647220413,0.06834890000000125,3854.0,,,,,
3168,3168,524.8100922672634,2023142.9056903003,1.2490009027033011e-15,3821.798731705406,3168,ETH/BTC,TradeType.MARKET_SELL,0.0683489,3821.798731705406
3169,3169,524.8100922672634,2023142.9056903003,1.2490009027033011e-15,3854.0,,,,,
3170,3170,524.8100922672634,2021043.6653212314,1.2490009027033011e-15,3834.5622711465135,,,,,
3171,3171,265.380235269096,1022236.4949347886,0.06680751000000125,3883.243919705545,3171,ETH/BTC,TradeType.MARKET_BUY,0.06680751,3883.243919705545
3172,3172,265.380235269096,1023298.2831059049,0.06680751000000125,3854.0,,,,,
3173,3173,68.51701655690633,264585.66884397395,0.11742865000000124,3888.9526927325155,3173,ETH/BTC,TradeType.MARKET_BUY,0.05062114,3888.9526927325155
3174,3174,68.51701655690633,264585.66884397395,0.11742865000000124,3854.0,,,,,
3175,3175,68.51701655690633,264722.93773438776,0.11742865000000124,3856.0,,,,,
3176,3176,521.2171262018682,2010334.4557606054,1.2490009027033011e-15,3855.1078433155953,3176,ETH/BTC,TradeType.LIMIT_SELL,0.11742865,3855.1078433155953
3177,3177,521.2171262018682,2010334.4557606054,1.2490009027033011e-15,3843.1571011924534,,,,,
3178,3178,392.74753906617843,1514169.487088138,0.033140630000001246,3876.4980368716497,3178,ETH/BTC,TradeType.MARKET_BUY,0.03314063,3876.4980368716497
3179,3179,488.52462389348966,1884271.4219341497,0.008285160000001245,3853.3604404709004,3179,ETH/BTC,TradeType.LIMIT_SELL,0.02485547,3853.3604404709004
3180,3180,488.52462389348966,1883294.3561160425,0.008285160000001245,3854.0,,,,,
3181,3181,512.4010465362896,1975314.0171490568,0.0020712900000012455,3842.44,3181,ETH/BTC,TradeType.LIMIT_SELL,0.00621387,3842.44
3182,3182,520.3632116701674,2004959.454565155,1.2455314557513475e-15,3844.0610121604027,3182,ETH/BTC,TradeType.MARKET_SELL,0.00207129,3844.0610121604027
3183,3183,391.5945898964144,1509724.6588050376,0.03308634000000124,3891.89683034609,3183,ETH/BTC,TradeType.MARKET_BUY,0.03308634,3891.89683034609
